日付,場名,場コード,レース,賭式,組番,オッズ
2025-05-19,函館,11,6R,sanrentan,7-1-3,52.0
2025-05-19,函館,11,6R,sanrentan,7-1-4,67.3
2025-05-19,函館,11,6R,sanrentan,7-1-5,359.8
2025-05-19,函館,11,6R,sanrentan,7-1-6,367.3
2025-05-19,函館,11,6R,sanrentan,7-2-1,27.1
2025-05-19,函館,11,6R,sanrentan,7-2-3,9.1
2025-05-19,函館,11,6R,sanrentan,7-2-4,10.6
2025-05-19,函館,11,6R,sanrentan,7-2-5,121.8
2025-05-19,函館,11,6R,sanrentan,7-2-6,74.8
2025-05-19,函館,11,6R,sanrentan,7-3-1,18.6
2025-05-19,函館,11,6R,sanrentan,7-3-2,5.6
2025-05-19,函館,11,6R,sanrentan,7-3-4,4.4
2025-05-19,函館,11,6R,sanrentan,7-3-5,80.3
2025-05-19,函館,11,6R,sanrentan,7-3-6,50.4
2025-05-19,函館,11,6R,sanrentan,7-4-1,24.8
2025-05-19,函館,11,6R,sanrentan,7-4-2,10.9
2025-05-19,函館,11,6R,sanrentan,7-4-3,7.4
2025-05-19,函館,11,6R,sanrentan,7-4-5,109.2
2025-05-19,函館,11,6R,sanrentan,7-4-6,63.8
2025-05-19,函館,11,6R,sanrentan,7-5-1,519.9
2025-05-19,函館,11,6R,sanrentan,7-5-2,389.5
2025-05-19,函館,11,6R,sanrentan,7-5-3,245.9
2025-05-19,函館,11,6R,sanrentan,7-5-4,383.2
2025-05-19,函館,11,6R,sanrentan,7-5-6,752.2
2025-05-19,函館,11,6R,sanrentan,7-6-1,400.6
2025-05-19,函館,11,6R,sanrentan,7-6-2,142.7
2025-05-19,函館,11,6R,sanrentan,7-6-3,95.2
2025-05-19,函館,11,6R,sanrentan,7-6-4,137.8
2025-05-19,函館,11,6R,sanrentan,7-6-5,494.4
2025-05-19,函館,11,6R,sanrenfuku,1-2-3,132.2
2025-05-19,函館,11,6R,sanrenfuku,1-2-4,206.8
2025-05-19,函館,11,6R,sanrenfuku,1-2-5,504.0
2025-05-19,函館,11,6R,sanrenfuku,1-2-6,403.2
2025-05-19,函館,11,6R,sanrenfuku,1-2-7,20.4
2025-05-19,函館,11,6R,sanrenfuku,1-3-4,112.0
2025-05-19,函館,11,6R,sanrenfuku,1-3-5,504.0
2025-05-19,函館,11,6R,sanrenfuku,1-3-6,504.0
2025-05-19,函館,11,6R,sanrenfuku,1-3-7,10.9
2025-05-19,函館,11,6R,sanrenfuku,1-4-5,403.2
2025-05-19,函館,11,6R,sanrenfuku,1-4-6,620.4
2025-05-19,函館,11,6R,sanrenfuku,1-4-7,17.8
2025-05-19,函館,11,6R,sanrenfuku,1-5-6,672.1
2025-05-19,函館,11,6R,sanrenfuku,1-5-7,155.1
2025-05-19,函館,11,6R,sanrenfuku,1-6-7,139.0
2025-05-19,函館,11,6R,sanrenfuku,2-3-4,46.3
2025-05-19,函館,11,6R,sanrenfuku,2-3-5,278.1
2025-05-19,函館,11,6R,sanrenfuku,2-3-6,384.0
2025-05-19,函館,11,6R,sanrenfuku,2-3-7,3.1
2025-05-19,函館,11,6R,sanrenfuku,2-4-5,474.4
2025-05-19,函館,11,6R,sanrenfuku,2-4-6,474.4
2025-05-19,函館,11,6R,sanrenfuku,2-4-7,5.1
2025-05-19,函館,11,6R,sanrenfuku,2-5-6,896.1
2025-05-19,函館,11,6R,sanrenfuku,2-5-7,96.0
2025-05-19,函館,11,6R,sanrenfuku,2-6-7,82.3
2025-05-19,函館,11,6R,sanrenfuku,3-4-5,288.0
2025-05-19,函館,11,6R,sanrenfuku,3-4-6,336.0
2025-05-19,函館,11,6R,sanrenfuku,3-4-7,2.3
2025-05-19,函館,11,6R,sanrenfuku,3-5-6,448.0
2025-05-19,函館,11,6R,sanrenfuku,3-5-7,45.3
2025-05-19,函館,11,6R,sanrenfuku,3-6-7,32.7
2025-05-19,函館,11,6R,sanrenfuku,4-5-6,806.5
2025-05-19,函館,11,6R,sanrenfuku,4-5-7,76.8
2025-05-19,函館,11,6R,sanrenfuku,4-6-7,62.5
2025-05-19,函館,11,6R,sanrenfuku,5-6-7,212.2
2025-05-19,函館,11,6R,wide,1-2,18.7〜24.0
2025-05-19,函館,11,6R,wide,1-3,7.7〜10.7
2025-05-19,函館,11,6R,wide,1-4,11.0〜13.8
2025-05-19,函館,11,6R,wide,1-5,69.6〜72.9
2025-05-19,函館,11,6R,wide,1-6,79.4〜85.0
2025-05-19,函館,11,6R,wide,1-7,5.0〜6.7
2025-05-19,函館,11,6R,wide,2-3,2.6〜4.4
2025-05-19,函館,11,6R,wide,2-4,4.7〜7.1
2025-05-19,函館,11,6R,wide,2-5,39.2〜48.7
2025-05-19,函館,11,6R,wide,2-6,44.5〜56.7
2025-05-19,函館,11,6R,wide,2-7,1.3〜1.7
2025-05-19,函館,11,6R,wide,3-4,2.1〜3.3
2025-05-19,函館,11,6R,wide,3-5,22.4〜30.2
2025-05-19,函館,11,6R,wide,3-6,30.6〜42.5
2025-05-19,函館,11,6R,wide,3-7,1.2〜1.4
2025-05-19,函館,11,6R,wide,4-5,24.8〜30.2
2025-05-19,函館,11,6R,wide,4-6,29.3〜36.5
2025-05-19,函館,11,6R,wide,4-7,1.4〜1.8
2025-05-19,函館,11,6R,wide,5-6,65.5〜68.1
2025-05-19,函館,11,6R,wide,5-7,14.9〜19.4
2025-05-19,函館,11,6R,wide,6-7,6.1〜8.0
2025-05-19,函館,11,7R,niwakutan,1-2,9999.9
2025-05-19,函館,11,7R,niwakutan,1-3,9999.9
2025-05-19,函館,11,7R,niwakutan,1-4,9999.9
2025-05-19,函館,11,7R,niwakutan,1-5,9999.9
2025-05-19,函館,11,7R,niwakutan,1-6,9999.9
2025-05-19,函館,11,7R,niwakutan,2-1,9999.9
2025-05-19,函館,11,7R,niwakutan,2-3,9999.9
2025-05-19,函館,11,7R,niwakutan,2-4,9999.9
2025-05-19,函館,11,7R,niwakutan,2-5,9999.9
2025-05-19,函館,11,7R,niwakutan,2-6,9999.9
2025-05-19,函館,11,7R,niwakutan,3-1,9999.9
2025-05-19,函館,11,7R,niwakutan,3-2,9999.9
2025-05-19,函館,11,7R,niwakutan,3-4,9999.9
2025-05-19,函館,11,7R,niwakutan,3-5,9999.9
2025-05-19,函館,11,7R,niwakutan,3-6,9999.9
2025-05-19,函館,11,7R,niwakutan,4-1,9999.9
2025-05-19,函館,11,7R,niwakutan,4-2,9999.9
2025-05-19,函館,11,7R,niwakutan,4-3,9999.9
2025-05-19,函館,11,7R,niwakutan,4-5,9999.9
2025-05-19,函館,11,7R,niwakutan,4-6,9999.9
2025-05-19,函館,11,7R,niwakutan,5-1,9999.9
2025-05-19,函館,11,7R,niwakutan,5-2,9999.9
2025-05-19,函館,11,7R,niwakutan,5-3,9999.9
2025-05-19,函館,11,7R,niwakutan,5-4,9999.9
2025-05-19,函館,11,7R,niwakutan,5-6,9999.9
2025-05-19,函館,11,7R,niwakutan,6-1,9999.9
2025-05-19,函館,11,7R,niwakutan,6-2,9999.9
2025-05-19,函館,11,7R,niwakutan,6-3,9999.9
2025-05-19,函館,11,7R,niwakutan,6-4,9999.9
2025-05-19,函館,11,7R,niwakutan,6-5,9999.9
2025-05-19,函館,11,7R,niwakutan,6-6,9999.9
2025-05-19,函館,11,7R,niwakufuku,1-2,9999.9
2025-05-19,函館,11,7R,niwakufuku,1-3,9999.9
2025-05-19,函館,11,7R,niwakufuku,1-4,9999.9
2025-05-19,函館,11,7R,niwakufuku,1-5,9999.9
2025-05-19,函館,11,7R,niwakufuku,1-6,9999.9
2025-05-19,函館,11,7R,niwakufuku,2-3,9999.9
2025-05-19,函館,11,7R,niwakufuku,2-4,9999.9
2025-05-19,函館,11,7R,niwakufuku,2-5,9999.9
2025-05-19,函館,11,7R,niwakufuku,2-6,9999.9
2025-05-19,函館,11,7R,niwakufuku,3-4,9999.9
2025-05-19,函館,11,7R,niwakufuku,3-5,9999.9
2025-05-19,函館,11,7R,niwakufuku,3-6,9999.9
2025-05-19,函館,11,7R,niwakufuku,4-5,9999.9
2025-05-19,函館,11,7R,niwakufuku,4-6,9999.9
2025-05-19,函館,11,7R,niwakufuku,5-6,9999.9
2025-05-19,函館,11,7R,niwakufuku,6-6,9999.9
2025-05-19,函館,11,7R,nirentan,1-2,111.0
2025-05-19,函館,11,7R,nirentan,1-3,64.7
2025-05-19,函館,11,7R,nirentan,1-4,3.8
2025-05-19,函館,11,7R,nirentan,1-5,21.5
2025-05-19,函館,11,7R,nirentan,1-6,86.4
2025-05-19,函館,11,7R,nirentan,1-7,21.9
2025-05-19,函館,11,7R,nirentan,2-1,361.9
2025-05-19,函館,11,7R,nirentan,2-3,407.2
2025-05-19,函館,11,7R,nirentan,2-4,574.8
2025-05-19,函館,11,7R,nirentan,2-5,212.4
2025-05-19,函館,11,7R,nirentan,2-6,488.6
2025-05-19,函館,11,7R,nirentan,2-7,390.9
2025-05-19,函館,11,7R,nirentan,3-1,139.6
2025-05-19,函館,11,7R,nirentan,3-2,296.1
2025-05-19,函館,11,7R,nirentan,3-4,199.4
2025-05-19,函館,11,7R,nirentan,3-5,114.9
2025-05-19,函館,11,7R,nirentan,3-6,168.5
2025-05-19,函館,11,7R,nirentan,3-7,177.6
2025-05-19,函館,11,7R,nirentan,4-1,7.0
2025-05-19,函館,11,7R,nirentan,4-2,191.6
2025-05-19,函館,11,7R,nirentan,4-3,92.2
2025-05-19,函館,11,7R,nirentan,4-5,26.3
2025-05-19,函館,11,7R,nirentan,4-6,137.6
2025-05-19,函館,11,7R,nirentan,4-7,9.1
2025-05-19,函館,11,7R,nirentan,5-1,13.9
2025-05-19,函館,11,7R,nirentan,5-2,34.6
2025-05-19,函館,11,7R,nirentan,5-3,72.3
2025-05-19,函館,11,7R,nirentan,5-4,20.4
2025-05-19,函館,11,7R,nirentan,5-6,141.6
2025-05-19,函館,11,7R,nirentan,5-7,6.9
2025-05-19,函館,11,7R,nirentan,6-1,141.6
2025-05-19,函館,11,7R,nirentan,6-2,390.9
2025-05-19,函館,11,7R,nirentan,6-3,117.7
2025-05-19,函館,11,7R,nirentan,6-4,227.2
2025-05-19,函館,11,7R,nirentan,6-5,264.1
2025-05-19,函館,11,7R,nirentan,6-7,257.1
2025-05-19,函館,11,7R,nirentan,7-1,27.3
2025-05-19,函館,11,7R,nirentan,7-2,95.8
2025-05-19,函館,11,7R,nirentan,7-3,94.8
2025-05-19,函館,11,7R,nirentan,7-4,13.5
2025-05-19,函館,11,7R,nirentan,7-5,9.7
2025-05-19,函館,11,7R,nirentan,7-6,126.9
2025-05-19,函館,11,7R,nirenfuku,1-2,99.9
2025-05-19,函館,11,7R,nirenfuku,1-3,55.5
2025-05-19,函館,11,7R,nirenfuku,1-4,2.3
2025-05-19,函館,11,7R,nirenfuku,1-5,10.1
2025-05-19,函館,11,7R,nirenfuku,1-6,54.7
2025-05-19,函館,11,7R,nirenfuku,1-7,9.0
2025-05-19,函館,11,7R,nirenfuku,2-3,222.0
2025-05-19,函館,11,7R,nirenfuku,2-4,121.1
2025-05-19,函館,11,7R,nirenfuku,2-5,26.2
2025-05-19,函館,11,7R,nirenfuku,2-6,153.7
2025-05-19,函館,11,7R,nirenfuku,2-7,72.6
2025-05-19,函館,11,7R,nirenfuku,3-4,117.5
2025-05-19,函館,11,7R,nirenfuku,3-5,99.9
2025-05-19,函館,11,7R,nirenfuku,3-6,47.5
2025-05-19,函館,11,7R,nirenfuku,3-7,71.3
2025-05-19,函館,11,7R,nirenfuku,4-5,10.3
2025-05-19,函館,11,7R,nirenfuku,4-6,86.8
2025-05-19,函館,11,7R,nirenfuku,4-7,6.2
2025-05-19,函館,11,7R,nirenfuku,5-6,95.1
2025-05-19,函館,11,7R,nirenfuku,5-7,4.0
2025-05-19,函館,11,7R,nirenfuku,6-7,105.1
2025-05-19,函館,11,7R,sanrentan,1-2-3,1071.0
2025-05-19,函館,11,7R,sanrentan,1-2-4,337.5
2025-05-19,函館,11,7R,sanrentan,1-2-5,578.1
2025-05-19,函館,11,7R,sanrentan,1-2-6,1518.9
2025-05-19,函館,11,7R,sanrentan,1-2-7,879.3
2025-05-19,函館,11,7R,sanrentan,1-3-2,928.2
2025-05-19,函館,11,7R,sanrentan,1-3-4,177.1
2025-05-19,函館,11,7R,sanrentan,1-3-5,379.7
2025-05-19,函館,11,7R,sanrentan,1-3-6,444.3
2025-05-19,函館,11,7R,sanrentan,1-3-7,384.9
2025-05-19,函館,11,7R,sanrentan,1-4-2,59.9
2025-05-19,函館,11,7R,sanrentan,1-4-3,43.9
2025-05-19,函館,11,7R,sanrentan,1-4-5,13.3
2025-05-19,函館,11,7R,sanrentan,1-4-6,41.1
2025-05-19,函館,11,7R,sanrentan,1-4-7,11.9
2025-05-19,函館,11,7R,sanrentan,1-5-2,215.5
2025-05-19,函館,11,7R,sanrentan,1-5-3,213.1
2025-05-19,函館,11,7R,sanrentan,1-5-4,50.5
2025-05-19,函館,11,7R,sanrentan,1-5-6,286.5
2025-05-19,函館,11,7R,sanrentan,1-5-7,65.1
2025-05-19,函館,11,7R,sanrentan,1-6-2,1031.3
2025-05-19,函館,11,7R,sanrentan,1-6-3,276.6
2025-05-19,函館,11,7R,sanrentan,1-6-4,178.8
2025-05-19,函館,11,7R,sanrentan,1-6-5,549.6
2025-05-19,函館,11,7R,sanrentan,1-6-7,509.4
2025-05-19,函館,11,7R,sanrentan,1-7-2,292.6
2025-05-19,函館,11,7R,sanrentan,1-7-3,205.2
2025-05-19,函館,11,7R,sanrentan,1-7-4,34.7
2025-05-19,函館,11,7R,sanrentan,1-7-5,63.5
2025-05-19,函館,11,7R,sanrentan,1-7-6,323.8
2025-05-19,函館,11,7R,sanrentan,2-1-3,3554.9
2025-05-19,函館,11,7R,sanrentan,2-1-4,1380.8
2025-05-19,函館,11,7R,sanrentan,2-1-5,1687.7
2025-05-19,函館,11,7R,sanrentan,2-1-6,5063.1
2025-05-19,函館,11,7R,sanrentan,2-1-7,2421.5
2025-05-19,函館,11,7R,sanrentan,2-3-1,4641.2
2025-05-19,函館,11,7R,sanrentan,2-3-4,3978.1
2025-05-19,函館,11,7R,sanrentan,2-3-5,3152.5
2025-05-19,函館,11,7R,sanrentan,2-3-6,5063.1
2025-05-19,函館,11,7R,sanrentan,2-3-7,5221.3
2025-05-19,函館,11,7R,sanrentan,2-4-1,1285.2
2025-05-19,函館,11,7R,sanrentan,2-4-3,4914.2
2025-05-19,函館,11,7R,sanrentan,2-4-5,1687.7
2025-05-19,函館,11,7R,sanrentan,2-4-6,1965.6
2025-05-19,函館,11,7R,sanrentan,2-4-7,2037.6
2025-05-19,函館,11,7R,sanrentan,2-5-1,1184.9
2025-05-19,函館,11,7R,sanrentan,2-5-3,2088.5
2025-05-19,函館,11,7R,sanrentan,2-5-4,1136.6
2025-05-19,函館,11,7R,sanrentan,2-5-6,3213.1
2025-05-19,函館,11,7R,sanrentan,2-5-7,487.1
2025-05-19,函館,11,7R,sanrentan,2-6-1,4177.0
2025-05-19,函館,11,7R,sanrentan,2-6-3,4177.0
2025-05-19,函館,11,7R,sanrentan,2-6-4,5761.5
2025-05-19,函館,11,7R,sanrentan,2-6-5,5389.7
2025-05-19,函館,11,7R,sanrentan,2-6-7,7956.3
2025-05-19,函館,11,7R,sanrentan,2-7-1,2227.7
2025-05-19,函館,11,7R,sanrentan,2-7-3,2610.6
2025-05-19,函館,11,7R,sanrentan,2-7-4,1740.4
2025-05-19,函館,11,7R,sanrentan,2-7-5,607.5
2025-05-19,函館,11,7R,sanrentan,2-7-6,6188.2
2025-05-19,函館,11,7R,sanrentan,3-1-2,2880.7
2025-05-19,函館,11,7R,sanrentan,3-1-4,745.9
2025-05-19,函館,11,7R,sanrentan,3-1-5,823.0
2025-05-19,函館,11,7R,sanrentan,3-1-6,1012.6
2025-05-19,函館,11,7R,sanrentan,3-1-7,1392.3
2025-05-19,函館,11,7R,sanrentan,3-2-1,3885.6
2025-05-19,函館,11,7R,sanrentan,3-2-4,3885.6
2025-05-19,函館,11,7R,sanrentan,3-2-5,2421.5
2025-05-19,函館,11,7R,sanrentan,3-2-6,3797.3
2025-05-19,函館,11,7R,sanrentan,3-2-7,5063.1
2025-05-19,函館,11,7R,sanrentan,3-4-1,739.3
2025-05-19,函館,11,7R,sanrentan,3-4-2,3213.1
2025-05-19,函館,11,7R,sanrentan,3-4-5,1176.6
2025-05-19,函館,11,7R,sanrentan,3-4-6,1576.2
2025-05-19,函館,11,7R,sanrentan,3-4-7,1237.6
2025-05-19,函館,11,7R,sanrentan,3-5-1,933.4
2025-05-19,函館,11,7R,sanrentan,3-5-2,2114.9
2025-05-19,函館,11,7R,sanrentan,3-5-4,1144.4
2025-05-19,函館,11,7R,sanrentan,3-5-6,2288.8
2025-05-19,函館,11,7R,sanrentan,3-5-7,1219.5
2025-05-19,函館,11,7R,sanrentan,3-6-1,704.9
2025-05-19,函館,11,7R,sanrentan,3-6-2,1816.1
2025-05-19,函館,11,7R,sanrentan,3-6-4,865.7
2025-05-19,函館,11,7R,sanrentan,3-6-5,1136.6
2025-05-19,函館,11,7R,sanrentan,3-6-7,1113.8
2025-05-19,函館,11,7R,sanrentan,3-7-1,1210.7
2025-05-19,函館,11,7R,sanrentan,3-7-2,3554.9
2025-05-19,函館,11,7R,sanrentan,3-7-4,1184.9
2025-05-19,函館,11,7R,sanrentan,3-7-5,1044.2
2025-05-19,函館,11,7R,sanrentan,3-7-6,2257.8
2025-05-19,函館,11,7R,sanrentan,4-1-2,81.6
2025-05-19,函館,11,7R,sanrentan,4-1-3,63.2
2025-05-19,函館,11,7R,sanrentan,4-1-5,14.3
2025-05-19,函館,11,7R,sanrentan,4-1-6,57.0
2025-05-19,函館,11,7R,sanrentan,4-1-7,14.4
2025-05-19,函館,11,7R,sanrentan,4-2-1,419.8
2025-05-19,函館,11,7R,sanrentan,4-2-3,1547.0
2025-05-19,函館,11,7R,sanrentan,4-2-5,663.0
2025-05-19,函館,11,7R,sanrentan,4-2-6,2169.9
2025-05-19,函館,11,7R,sanrentan,4-2-7,538.9
2025-05-19,函館,11,7R,sanrentan,4-3-1,308.2
2025-05-19,函館,11,7R,sanrentan,4-3-2,1358.4
2025-05-19,函館,11,7R,sanrentan,4-3-5,628.1
2025-05-19,函館,11,7R,sanrentan,4-3-6,861.2
2025-05-19,函館,11,7R,sanrentan,4-3-7,395.9
2025-05-19,函館,11,7R,sanrentan,4-5-1,47.2
2025-05-19,函館,11,7R,sanrentan,4-5-2,145.2
2025-05-19,函館,11,7R,sanrentan,4-5-3,303.7
2025-05-19,函館,11,7R,sanrentan,4-5-6,376.3
2025-05-19,函館,11,7R,sanrentan,4-5-7,45.1
2025-05-19,函館,11,7R,sanrentan,4-6-1,333.5
2025-05-19,函館,11,7R,sanrentan,4-6-2,1920.5
2025-05-19,函館,11,7R,sanrentan,4-6-3,843.8
2025-05-19,函館,11,7R,sanrentan,4-6-5,1057.4
2025-05-19,函館,11,7R,sanrentan,4-6-7,461.5
2025-05-19,函館,11,7R,sanrentan,4-7-1,21.3
2025-05-19,函館,11,7R,sanrentan,4-7-2,145.9
2025-05-19,函館,11,7R,sanrentan,4-7-3,123.2
2025-05-19,函館,11,7R,sanrentan,4-7-5,40.3
2025-05-19,函館,11,7R,sanrentan,4-7-6,144.7
2025-05-19,函館,11,7R,sanrentan,5-1-2,122.7
2025-05-19,函館,11,7R,sanrentan,5-1-3,241.7
2025-05-19,函館,11,7R,sanrentan,5-1-4,62.1
2025-05-19,函館,11,7R,sanrentan,5-1-6,312.3
2025-05-19,函館,11,7R,sanrentan,5-1-7,49.6
2025-05-19,函館,11,7R,sanrentan,5-2-1,108.5
2025-05-19,函館,11,7R,sanrentan,5-2-3,419.8
2025-05-19,函館,11,7R,sanrentan,5-2-4,189.0
2025-05-19,函館,11,7R,sanrentan,5-2-6,564.4
2025-05-19,函館,11,7R,sanrentan,5-2-7,57.9
2025-05-19,函館,11,7R,sanrentan,5-3-1,538.9
2025-05-19,函館,11,7R,sanrentan,5-3-2,795.6
2025-05-19,函館,11,7R,sanrentan,5-3-4,612.0
2025-05-19,函館,11,7R,sanrentan,5-3-6,1113.8
2025-05-19,函館,11,7R,sanrentan,5-3-7,421.9
2025-05-19,函館,11,7R,sanrentan,5-4-1,56.5
2025-05-19,函館,11,7R,sanrentan,5-4-2,124.5
2025-05-19,函館,11,7R,sanrentan,5-4-3,289.0
2025-05-19,函館,11,7R,sanrentan,5-4-6,368.8
2025-05-19,函館,11,7R,sanrentan,5-4-7,50.1
2025-05-19,函館,11,7R,sanrentan,5-6-1,756.0
2025-05-19,函館,11,7R,sanrentan,5-6-2,807.1
2025-05-19,函館,11,7R,sanrentan,5-6-3,913.0
2025-05-19,函館,11,7R,sanrentan,5-6-4,766.4
2025-05-19,函館,11,7R,sanrentan,5-6-7,477.3
2025-05-19,函館,11,7R,sanrentan,5-7-1,23.3
2025-05-19,函館,11,7R,sanrentan,5-7-2,20.9
2025-05-19,函館,11,7R,sanrentan,5-7-3,106.0
2025-05-19,函館,11,7R,sanrentan,5-7-4,26.4
2025-05-19,函館,11,7R,sanrentan,5-7-6,152.0
2025-05-19,函館,11,7R,sanrentan,6-1-2,2570.5
2025-05-19,函館,11,7R,sanrentan,6-1-3,888.7
2025-05-19,函館,11,7R,sanrentan,6-1-4,605.3
2025-05-19,函館,11,7R,sanrentan,6-1-5,1256.2
2025-05-19,函館,11,7R,sanrentan,6-1-7,1315.6
2025-05-19,函館,11,7R,sanrentan,6-2-1,3094.1
2025-05-19,函館,11,7R,sanrentan,6-2-3,3480.9
2025-05-19,函館,11,7R,sanrentan,6-2-4,4515.7
2025-05-19,函館,11,7R,sanrentan,6-2-5,2931.2
2025-05-19,函館,11,7R,sanrentan,6-2-7,4773.8
2025-05-19,函館,11,7R,sanrentan,6-3-1,699.0
2025-05-19,函館,11,7R,sanrentan,6-3-2,1796.5
2025-05-19,函館,11,7R,sanrentan,6-3-4,756.0
2025-05-19,函館,11,7R,sanrentan,6-3-5,1077.9
2025-05-19,函館,11,7R,sanrentan,6-3-7,1152.3
2025-05-19,函館,11,7R,sanrentan,6-4-1,637.7
2025-05-19,函館,11,7R,sanrentan,6-4-2,2739.0
2025-05-19,函館,11,7R,sanrentan,6-4-3,1136.6
2025-05-19,函館,11,7R,sanrentan,6-4-5,1404.0
2025-05-19,函館,11,7R,sanrentan,6-4-7,1265.7
2025-05-19,函館,11,7R,sanrentan,6-5-1,1380.8
2025-05-19,函館,11,7R,sanrentan,6-5-2,1777.4
2025-05-19,函館,11,7R,sanrentan,6-5-3,1920.5
2025-05-19,函館,11,7R,sanrentan,6-5-4,1518.9
2025-05-19,函館,11,7R,sanrentan,6-5-7,1305.3
2025-05-19,函館,11,7R,sanrentan,6-7-1,1758.7
2025-05-19,函館,11,7R,sanrentan,6-7-2,4177.0
2025-05-19,函館,11,7R,sanrentan,6-7-3,1942.8
2025-05-19,函館,11,7R,sanrentan,6-7-4,1285.2
2025-05-19,函館,11,7R,sanrentan,6-7-5,1246.8
2025-05-19,函館,11,7R,sanrentan,7-1-2,307.1
2025-05-19,函館,11,7R,sanrentan,7-1-3,241.1
2025-05-19,函館,11,7R,sanrentan,7-1-4,37.0
2025-05-19,函館,11,7R,sanrentan,7-1-5,65.8
2025-05-19,函館,11,7R,sanrentan,7-1-6,336.8
2025-05-19,函館,11,7R,sanrentan,7-2-1,588.3
2025-05-19,函館,11,7R,sanrentan,7-2-3,933.4
2025-05-19,函館,11,7R,sanrentan,7-2-4,428.4
2025-05-19,函館,11,7R,sanrentan,7-2-5,180.4
2025-05-19,函館,11,7R,sanrentan,7-2-6,1722.5
2025-05-19,函館,11,7R,sanrentan,7-3-1,549.6
2025-05-19,函館,11,7R,sanrentan,7-3-2,1057.4
2025-05-19,函館,11,7R,sanrentan,7-3-4,340.9
2025-05-19,函館,11,7R,sanrentan,7-3-5,456.5
2025-05-19,函館,11,7R,sanrentan,7-3-6,884.0
2025-05-19,函館,11,7R,sanrentan,7-4-1,24.5
2025-05-19,函館,11,7R,sanrentan,7-4-2,139.4
2025-05-19,函館,11,7R,sanrentan,7-4-3,130.1
2025-05-19,函館,11,7R,sanrentan,7-4-5,45.3
2025-05-19,函館,11,7R,sanrentan,7-4-6,149.0
2025-05-19,函館,11,7R,sanrentan,7-5-1,35.1
2025-05-19,函館,11,7R,sanrentan,7-5-2,47.3
2025-05-19,函館,11,7R,sanrentan,7-5-3,119.3
2025-05-19,函館,11,7R,sanrentan,7-5-4,33.9
2025-05-19,函館,11,7R,sanrentan,7-5-6,188.5
2025-05-19,函館,11,7R,sanrentan,7-6-1,791.8
2025-05-19,函館,11,7R,sanrentan,7-6-2,1898.6
2025-05-19,函館,11,7R,sanrentan,7-6-3,888.7
2025-05-19,函館,11,7R,sanrentan,7-6-4,481.5
2025-05-19,函館,11,7R,sanrentan,7-6-5,663.0
2025-05-19,函館,11,7R,sanrenfuku,1-2-3,209.8
2025-05-19,函館,11,7R,sanrenfuku,1-2-4,32.1
2025-05-19,函館,11,7R,sanrenfuku,1-2-5,39.9
2025-05-19,函館,11,7R,sanrenfuku,1-2-6,283.3
2025-05-19,函館,11,7R,sanrenfuku,1-2-7,94.4
2025-05-19,函館,11,7R,sanrenfuku,1-3-4,19.2
2025-05-19,函館,11,7R,sanrenfuku,1-3-5,65.5
2025-05-19,函館,11,7R,sanrenfuku,1-3-6,79.8
2025-05-19,函館,11,7R,sanrenfuku,1-3-7,60.9
2025-05-19,函館,11,7R,sanrenfuku,1-4-5,4.0
2025-05-19,函館,11,7R,sanrenfuku,1-4-6,19.0
2025-05-19,函館,11,7R,sanrenfuku,1-4-7,3.2
2025-05-19,函館,11,7R,sanrenfuku,1-5-6,101.1
2025-05-19,函館,11,7R,sanrenfuku,1-5-7,9.5
2025-05-19,函館,11,7R,sanrenfuku,1-6-7,96.0
2025-05-19,函館,11,7R,sanrenfuku,2-3-4,276.4
2025-05-19,函館,11,7R,sanrenfuku,2-3-5,179.9
2025-05-19,函館,11,7R,sanrenfuku,2-3-6,257.5
2025-05-19,函館,11,7R,sanrenfuku,2-3-7,241.1
2025-05-19,函館,11,7R,sanrenfuku,2-4-5,42.9
2025-05-19,函館,11,7R,sanrenfuku,2-4-6,377.8
2025-05-19,函館,11,7R,sanrenfuku,2-4-7,53.7
2025-05-19,函館,11,7R,sanrenfuku,2-5-6,222.2
2025-05-19,函館,11,7R,sanrenfuku,2-5-7,13.3
2025-05-19,函館,11,7R,sanrenfuku,2-6-7,354.1
2025-05-19,函館,11,7R,sanrenfuku,3-4-5,100.3
2025-05-19,函館,11,7R,sanrenfuku,3-4-6,103.9
2025-05-19,函館,11,7R,sanrenfuku,3-4-7,40.0
2025-05-19,函館,11,7R,sanrenfuku,3-5-6,177.0
2025-05-19,函館,11,7R,sanrenfuku,3-5-7,36.6
2025-05-19,函館,11,7R,sanrenfuku,3-6-7,147.1
2025-05-19,函館,11,7R,sanrenfuku,4-5-6,138.2
2025-05-19,函館,11,7R,sanrenfuku,4-5-7,6.1
2025-05-19,函館,11,7R,sanrenfuku,4-6-7,56.1
2025-05-19,函館,11,7R,sanrenfuku,5-6-7,63.3
2025-05-19,函館,11,7R,wide,1-2,6.5〜8.0
2025-05-19,函館,11,7R,wide,1-3,7.4〜9.0
2025-05-19,函館,11,7R,wide,1-4,1.4〜1.6
2025-05-19,函館,11,7R,wide,1-5,1.8〜2.3
2025-05-19,函館,11,7R,wide,1-6,6.2〜7.6
2025-05-19,函館,11,7R,wide,1-7,2.6〜3.4
2025-05-19,函館,11,7R,wide,2-3,33.5〜34.9
2025-05-19,函館,11,7R,wide,2-4,11.3〜14.3
2025-05-19,函館,11,7R,wide,2-5,7.0〜8.2
