date,venue_id,race_no,frame_no,car_no,name_kanji,racer_id,age,prefecture,term,grade,style,gear,score,first_places,second_places,third_places,outs,win_rate,top2_rate,top3_rate,style_escape,style_sprint,style_chase,style_other,start_number,back_number,recent_place1,recent_date1,recent_result1_1,recent_result1_2,recent_result1_3,recent_result1_4,recent_place2,recent_date2,recent_result2_1,recent_result2_2,recent_result2_3,recent_result2_4,recent_place3,recent_date3,recent_result3_1,recent_result3_2,recent_result3_3,recent_result3_4,comment,line_id,line_pos
2025-05-29,51,6,1,1,伊藤　成紀,14096,42,大阪,90,Ａ１,両,3.92,93.24,9,2,5,5,42.86,52.38,76.19,1,2,8,0,1,2,福井,05/27,初4,準5,,,四日市,05/11,初1,準2,決3,,松戸,04/22,初2,準1,決6,,自力,2,1
2025-05-29,51,6,2,2,小野　裕次,14455,36,千葉,95,Ａ１,追,3.92,88.19,7,4,3,13,25.93,40.74,51.85,0,0,8,3,6,0,福井,05/27,予2,準4,,,函館,05/14,予1,準3,特5,,宇都宮,05/01,予4,抜1,特5,,⑥の番手,1,2
2025-05-29,51,6,3,3,伊藤　太一,14153,42,山梨,91,Ａ２,両,3.92,82.85,5,1,1,19,19.23,23.08,26.92,2,3,1,0,6,4,福井,05/27,予5,抜2,,,弥彦,05/11,予5,般3,般7,,取手,05/04,予4,抜6,般4,,自力自在,3,1
2025-05-29,51,6,4,4,森田　康嗣,13980,43,北海,89,Ａ１,両,3.92,84.44,4,4,6,13,14.81,29.63,51.85,1,2,5,0,23,9,福井,05/27,予2,準5,,,函館,05/19,予1,準2,決3,,西武園,05/05,予5,般3,般5,,自力,4,1
2025-05-29,51,6,5,5,鈴木　謙二,14587,39,東京,97,Ａ１,追,3.92,88.36,4,9,3,17,12.12,39.39,48.48,0,1,8,4,10,0,福井,05/27,予2,準5,,,函館,05/19,予3,準5,特5,,弥彦,05/01,初6,準5,特6,,③の番手,3,2
2025-05-29,51,6,6,6,勝俣　　亮,13468,47,神奈,82,Ａ２,両,3.92,81.86,4,4,3,17,14.29,28.57,39.29,5,2,1,0,1,12,福井,05/27,予6,般1,,,小松島,05/14,予6,般2,般7,,京王閣,05/04,予4,抜4,般1,,自力,1,1
2025-05-29,51,6,6,7,窪田　陽介,14093,40,滋賀,90,Ａ２,追,3.92,83.19,0,3,6,18,0,11.11,33.33,0,0,1,2,5,0,福井,05/27,予3,抜3,,,四日市,05/17,予4,準5,特6,,京王閣,05/04,予6,般3,般7,,①の番手,2,2
2025-05-29,51,7,1,1,山本　巨樹,14839,34,大阪,100,Ａ１,追,3.92,91.50,5,7,4,10,19.23,46.15,61.54,0,1,6,5,1,1,福井,05/27,初6,準1,,,高知,05/17,初2,準1,決3,,函館,05/02,初6,準3,特2,,ジカで③の番手に,1,1
2025-05-29,51,7,2,2,近藤　夏樹,14590,37,千葉,97,Ａ１,両,3.92,92.63,6,5,4,12,22.22,40.74,55.56,1,6,2,2,6,4,福井,05/27,初1,準1,,,大垣,05/20,初2,準3,決5,,取手,05/04,初7,準2,決6,,③の番手,2,2
2025-05-29,51,7,3,3,秋本耀太郎,15421,27,栃木,117,Ａ１,逃,3.92,90.63,5,5,2,12,20.83,41.67,50,3,2,3,2,2,8,福井,05/27,初2,準2,,,弥彦,05/20,初4,準7,般2,,いわき平,04/28,初4,準1,決3,,自力,2,1
2025-05-29,51,7,4,4,藤原　　誠,12519,53,岐阜,69,Ａ１,追,3.92,90.81,7,1,5,14,25.93,29.63,48.15,0,0,7,1,2,0,福井,05/27,初7,準3,,,岐阜,05/14,初1,準7,般1,,高松,05/05,初7,準3,特1,,①に,1,2
2025-05-29,51,7,5,5,高橋　雅之,14082,42,千葉,90,Ａ１,追,3.92,92.50,6,4,5,9,25,41.67,62.5,0,0,6,4,2,0,福井,05/27,初3,準2,,,函館,05/19,初6,準4,特6,,川崎,04/28,初5,準1,決3,,②の後ろ,2,3
2025-05-29,51,7,6,6,宇佐見裕輝,14353,39,福島,94,Ａ２,両,3.92,86.13,7,5,4,14,23.33,40,53.33,0,2,7,3,0,0,福井,05/27,予1,準1,,,函館,05/14,予6,般1,特7,,西武園,05/05,予2,準6,特1,,単騎で,3,1
2025-05-29,51,7,6,7,長田　祐弥,13853,43,神奈,87,Ａ１,追,3.92,90.93,1,2,3,8,7.14,21.43,42.86,0,0,2,1,0,0,福井,05/27,初5,準2,,,京王閣,05/04,初3,準4,特3,,大垣,04/16,初6,準6,,,千葉の後ろ,2,4
2025-05-29,61,1,1,1,大浦　彩瑛,15855,29,神奈,126,Ｌ１,逃,3.77,55.26,14,12,1,4,45.16,83.87,87.1,8,18,0,0,3,17,玉野,05/29,,,,,岸和田,05/18,予1,予2,決2,,川崎,05/05,予1,予1,決2,,自力基本。,3,1
2025-05-29,61,1,2,2,西島　叶子,15504,30,熊本,118,Ｌ１,両,3.79,52.76,2,6,14,11,6.06,24.24,66.67,2,1,3,2,0,3,玉野,05/29,,,,,小松島,05/14,予3,予1,決5,,青森,05/07,予4,予3,決5,,臨機応変に。,4,1
2025-05-29,61,1,3,3,黒河内由実,15141,29,長野,110,Ｌ１,追,3.79,50.36,3,3,6,24,8.33,16.67,33.33,1,0,2,3,12,2,玉野,05/29,,,,,奈良,05/23,予5,予4,般5,,函館,05/02,予5,予5,般4,,元気に自在。,1,1
2025-05-29,61,1,4,4,清水　彩那,15401,26,静岡,116,Ｌ１,両,3.79,49.56,4,3,3,16,15.38,26.92,38.46,2,4,1,0,1,8,玉野,05/29,,,,,武雄,05/20,予4,予5,般2,,熊本,05/13,予4,予5,般2,,自在。,5,1
2025-05-29,61,1,5,5,浦部　郁里,14909,38,千葉,102,Ｌ１,両,3.77,48.86,0,4,2,15,0,19.05,28.57,0,1,0,3,3,0,玉野,05/29,,,,,伊東,05/17,予3,予5,決6,,小倉,05/08,予5,予6,般2,,取れた位置から。,2,1
2025-05-29,61,1,6,6,中村　鈴花,15593,23,熊本,120,Ｌ１,追,3.77,48.04,0,2,2,24,0,7.14,14.29,0,0,1,1,3,0,玉野,05/29,,,,,伊東,05/17,予5,予5,般5,,函館,05/02,予5,般5,,,自在。,6,1
2025-05-29,61,1,6,7,猪頭香緒里,14972,48,岡山,104,Ｌ１,追,3.79,46.53,0,1,0,16,0,5.88,5.88,0,0,0,1,5,0,玉野,05/29,,,,,岸和田,05/09,予5,予7,般4,,岐阜,04/25,予１,Ａ7,予２,Ａ7,好位狙い。,7,1
2025-05-29,61,2,1,1,石井　寛子,14963,39,東京,104,Ｌ１,両,3.79,55.92,16,3,1,4,66.67,79.17,83.33,1,7,10,1,1,3,玉野,05/29,,,,,武雄,05/20,予1,予1,決1,,岐阜,04/25,ティア4,ガ準決7,抜1,,自在。,5,1
2025-05-29,61,2,2,2,太田　美穂,15224,28,三重,112,Ｌ１,両,3.77,54.37,11,6,2,8,40.74,62.96,70.37,7,9,1,0,1,21,玉野,05/29,,,,,大垣,05/14,予2,予1,決2,,青森,05/07,予1,予1,決1,,自力。,4,1
2025-05-29,61,2,3,3,田中　まい,14966,35,千葉,104,Ｌ１,両,3.79,50.83,0,1,7,10,0,5.56,44.44,0,0,1,0,0,7,玉野,05/29,,,,,青森,05/07,予3,予5,決7,,伊東,04/19,予3,予3,決4,,自力自在。,2,1
2025-05-29,61,2,4,4,増茂るるこ,14903,33,東京,102,Ｌ１,両,3.77,49.33,1,1,3,10,6.67,13.33,33.33,1,0,0,1,2,1,玉野,05/29,,,,,函館,05/19,,,,,立川,04/18,予3,予2,決6,,前々自在。,6,1
2025-05-29,61,2,5,5,溝口　香奈,15075,39,大分,108,Ｌ１,追,3.77,48.07,1,0,1,12,7.14,7.14,14.29,0,0,1,0,1,0,玉野,05/29,,,,,青森,05/07,予6,予4,般4,,岸和田,04/16,,,,,取れた位置から。,3,1
2025-05-29,61,2,6,6,向井　　円,15314,31,大阪,114,Ｌ１,追,3.79,47.75,0,3,3,22,0,10.71,21.43,0,0,0,3,8,0,玉野,05/29,,,,,奈良,05/23,予7,予2,決7,,函館,05/02,予7,予3,般3,,取れた位置から。,1,1
2025-05-29,61,2,6,7,大和久保美,14925,33,青森,102,Ｌ１,追,3.79,47.20,0,1,3,11,0,6.67,26.67,0,0,1,0,1,0,玉野,05/29,,,,,青森,05/07,予5,予5,般7,,宇都宮,04/22,予3,予4,般6,,前々。,7,1
2025-05-29,61,3,1,1,高橋綜一郎,15564,28,大分,119,Ａ１,逃,3.92,89.57,8,3,1,9,38.1,52.38,57.14,2,7,1,1,5,5,玉野,05/29,,,,,別府,05/09,予1,準3,決2,,四日市,04/13,予1,準1,決5,,自力。,1,1
2025-05-29,61,3,2,2,八尋　英輔,14044,45,福岡,89,Ａ１,追,3.92,87.93,6,2,6,16,20,26.67,46.67,0,0,6,2,4,0,玉野,05/29,,,,,いわき平,05/16,予3,準3,決5,,佐世保,05/01,予2,準3,特4,,高橋君。,1,2
2025-05-29,61,3,3,3,浦川　尊明,13307,49,茨城,80,Ａ１,追,3.92,87.10,3,3,4,12,13.64,27.27,45.45,0,0,3,3,2,0,玉野,05/29,,,,,四日市,05/23,予3,般4,般1,,川崎,05/15,予1,準5,特7,,小坂君。,2,2
2025-05-29,61,3,4,4,吉岡　篤志,13507,46,徳島,82,Ａ２,追,3.92,85.42,2,5,4,16,7.41,25.93,40.74,0,0,3,4,1,0,玉野,05/29,,,,,函館,05/19,予6,般2,特5,,福井,05/02,予3,準4,特6,,葛西君。,3,2
2025-05-29,61,3,5,5,小坂　　丈,15603,29,茨城,121,Ａ２,逃,3.92,84.67,3,5,7,15,10,26.67,50,4,2,2,0,13,14,玉野,05/29,,,,,大垣,05/20,予5,般1,特5,,京王閣,05/04,予3,抜1,特4,,自力。,2,1
2025-05-29,61,3,6,6,井上　将志,14841,38,福岡,98,Ａ２,両,3.92,80.64,0,4,0,11,0,26.67,26.67,0,1,1,2,4,0,玉野,05/29,,,,,奈良,05/11,予5,般5,般6,,青森,04/19,,,,,九州３番手。,1,3
2025-05-29,61,3,6,7,葛西雄太郎,13742,46,愛媛,85,Ａ２,両,3.92,80.31,2,2,4,18,7.69,15.38,30.77,0,3,1,0,0,6,玉野,05/29,,,,,伊東,05/23,予6,般3,般3,,佐世保,05/01,予5,般1,特7,,自力。,3,1
2025-05-29,61,4,1,1,梅田加津也,15526,31,神奈,119,Ａ２,逃,3.92,86.37,5,5,5,15,16.67,33.33,50,6,3,1,0,13,14,玉野,05/29,,,,,伊東,05/17,予3,抜2,特1,,函館,05/02,予1,準5,特3,,自力。,1,1
2025-05-29,61,4,2,2,石田　洋秀,12130,55,広島,64,Ａ２,追,3.92,85.85,1,4,4,18,3.7,18.52,33.33,0,0,3,2,1,0,玉野,05/29,,,,,川崎,05/15,予3,準3,特3,,宇都宮,05/01,予6,般6,般4,,才迫君。,3,2
2025-05-29,61,4,3,3,上野　真吾,14300,37,神奈,93,Ａ２,追,3.93,85.09,1,3,1,7,8.33,33.33,41.67,0,0,2,2,0,0,玉野,05/29,,,,,伊東,05/17,,,,,函館,04/16,予6,般2,,,梅田君。,1,2
2025-05-29,61,4,4,4,川野　　深,15558,27,福岡,119,Ａ２,逃,3.92,83.00,3,1,4,10,16.67,22.22,44.44,3,1,0,0,5,8,玉野,05/29,,,,,岐阜,05/14,予6,般1,特6,,防府,04/27,予6,般4,般4,,自力。,2,1
2025-05-29,61,4,5,5,吉川　裕二,13817,43,大分,86,Ａ２,追,3.93,82.52,3,3,2,19,11.11,22.22,29.63,0,0,4,2,1,0,玉野,05/29,,,,,いわき平,05/16,予5,般5,般2,,取手,05/04,予6,般4,般7,,川野君。,2,2
2025-05-29,61,4,6,6,才迫　勇馬,14487,36,広島,95,Ａ１,逃,3.93,82.26,4,1,4,18,14.81,18.52,33.33,2,2,1,0,1,5,玉野,05/29,,,,,小倉,05/08,予5,般4,般4,,高松,04/30,予1,準7,特3,,自力。,3,1
2025-05-29,61,4,6,7,大泉　英則,13989,44,宮城,89,Ａ２,追,3.92,80.27,0,1,6,23,0,3.33,23.33,0,0,0,1,2,0,玉野,05/29,,,,,伊東,05/17,予6,般4,般4,,京王閣,05/04,般5,,,,神奈川勢へ。,1,3
2025-05-29,61,5,1,1,高橋　優斗,15657,28,大分,121,Ａ１,逃,3.92,88.48,3,1,9,8,14.29,19.05,61.9,0,3,1,0,1,4,玉野,05/29,,,,,小松島,05/14,予2,準6,特5,,岸和田,05/04,,,,,自力。,1,1
2025-05-29,61,5,2,2,小笠原一真,15685,25,青森,123,Ａ２,逃,3.92,86.44,11,4,1,11,40.74,55.56,59.26,13,2,0,0,7,15,玉野,05/29,,,,,松阪,05/20,予2,準1,決7,,川崎,05/05,予2,準3,特7,,自力。,2,1
2025-05-29,61,5,3,3,茅野　寛史,14789,46,鹿児,99,Ａ１,追,3.92,86.29,2,5,4,10,9.52,33.33,52.38,0,0,3,4,7,0,玉野,05/29,,,,,取手,05/04,予3,抜2,特4,,川崎,04/28,,,,,高橋優君。,1,2
2025-05-29,61,5,4,4,高橋　大輝,15157,31,秋田,111,Ａ１,両,3.92,84.40,1,0,4,10,6.67,6.67,33.33,0,0,1,0,2,0,玉野,05/29,,,,,高松,05/21,予4,準7,特3,,取手,05/04,予5,抜4,般6,,小笠原君。,2,2
2025-05-29,61,5,5,5,南部　亮太,14342,40,長崎,93,Ａ２,両,3.85,80.46,1,3,2,18,4.17,16.67,25,0,1,2,1,5,0,玉野,05/29,,,,,高知,05/17,予6,般2,特6,,大垣,05/08,予5,般4,般4,,九州３番手。,1,3
2025-05-29,61,5,6,6,水野　悟志,14388,41,静岡,94,Ａ２,追,3.92,80.00,0,1,3,15,0,5.26,21.05,0,0,0,1,0,0,玉野,05/29,,,,,伊東,05/23,般5,,,,大垣,05/14,予5,般4,般6,,北日本勢へ。,2,3
2025-05-29,61,5,6,7,大竹　哲也,14304,45,静岡,93,Ａ１,追,3.92,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,玉野,05/29,,,,,弥彦,05/01,,,,,岸和田,12/31,予3,,,,東の４番手。,2,4
2025-05-29,61,6,1,1,高市　訓但,14622,37,愛媛,97,Ａ１,追,3.92,90.19,8,2,3,8,38.1,47.62,61.9,0,1,7,2,2,0,玉野,05/29,,,,,宇都宮,05/01,予1,準1,決7,,静岡,04/16,予1,準5,特4,,下野君。,1,2
2025-05-29,61,6,2,2,樋口　開土,15255,28,東京,113,Ａ２,逃,3.92,88.17,3,4,6,11,12.5,29.17,54.17,2,2,3,0,0,9,玉野,05/29,,,,,青森,05/07,予2,準4,特3,,別府,04/25,予2,準6,特6,,自力。,3,1
2025-05-29,61,6,3,3,古川　宗行,14514,38,東京,96,Ａ１,追,3.92,87.86,0,2,1,4,0,28.57,42.86,0,0,0,2,0,0,玉野,05/29,,,,,西武園,05/05,,,,,静岡,04/16,予3,準2,決4,,樋口君。,3,2
2025-05-29,61,6,4,4,下野　義城,15379,28,愛媛,115,Ａ２,逃,3.92,83.61,3,6,4,20,9.09,27.27,39.39,4,3,1,1,4,12,玉野,05/29,,,,,別府,05/18,予2,準5,特5,,宇都宮,05/01,予2,準7,特4,,自力。,1,1
2025-05-29,61,6,5,5,喜納　隆志,14275,41,沖縄,92,Ａ２,追,3.92,81.48,0,2,5,14,0,9.52,33.33,0,0,1,1,1,0,玉野,05/29,,,,,高松,05/21,予4,般4,般3,,防府,04/27,予6,般6,般2,,自分で。,2,1
2025-05-29,61,6,6,6,高倉　俊宏,14334,38,福岡,93,Ａ１,両,3.92,81.17,2,2,2,18,8.33,16.67,25,1,2,1,0,2,4,玉野,05/29,,,,,武雄,05/05,予5,般3,般5,,大垣,04/21,予5,般6,般1,,一人で。,4,1
2025-05-29,61,6,6,7,白川　将太,14278,38,青森,93,Ａ２,追,3.92,80.13,0,2,1,21,0,8.33,12.5,0,0,0,2,8,1,玉野,05/29,,,,,高松,05/21,予6,般5,般6,,青森,05/07,予2,準4,特7,,東京勢へ。,3,3
2025-05-29,61,7,1,1,栗本　尚宗,15258,31,千葉,113,Ａ１,両,3.92,88.78,10,5,2,10,37.04,55.56,62.96,2,12,1,0,3,7,玉野,05/29,,,,,弥彦,05/20,予2,準2,決6,,京王閣,05/04,予2,準2,決3,,自力。,1,1
2025-05-29,61,7,2,2,峯口　　司,15746,22,長崎,123,Ａ２,逃,3.92,85.43,5,2,2,12,23.81,33.33,42.86,1,6,0,0,1,5,玉野,05/29,,,,,奈良,05/11,予1,準6,特2,,弥彦,04/25,予1,準7,特3,,自力。,2,1
2025-05-29,61,7,3,3,中曽　直彦,12875,52,千葉,74,Ａ１,追,3.92,85.22,2,3,8,15,7.14,17.86,46.43,0,0,5,0,1,0,玉野,05/29,,,,,大垣,05/14,予4,準4,特3,,川崎,05/05,予7,般4,般3,,栗本君。,1,2
2025-05-29,61,7,4,4,竹内　真一,14040,44,福岡,89,Ａ２,追,3.92,83.30,3,1,4,19,11.11,14.81,29.63,0,0,3,1,2,0,玉野,05/29,,,,,函館,05/19,予1,準7,般6,,宇都宮,05/01,予5,抜4,般6,,峯口君。,2,2
2025-05-29,61,7,5,5,佐藤　　謙,14058,39,栃木,90,Ａ２,追,3.93,83.20,2,3,1,19,8,20,24,0,0,3,2,2,0,玉野,05/29,,,,,岸和田,05/18,予5,般6,般5,,弥彦,05/01,予5,般6,,,千葉勢へ。,1,3
2025-05-29,61,7,6,6,屋良　朝春,14374,41,沖縄,94,Ａ１,両,3.93,79.92,0,3,1,20,0,12.5,16.67,0,0,0,3,7,2,玉野,05/29,,,,,別府,05/18,予6,般5,般2,,佐世保,05/01,予5,抜7,般6,,単騎で。,3,1
2025-05-29,61,7,6,7,羽石　国臣,14289,50,栃木,93,Ａ２,追,3.92,79.81,0,1,2,23,0,3.85,11.54,0,0,1,0,1,0,玉野,05/29,,,,,函館,05/19,,,,,佐世保,05/01,予7,般4,般5,,佐藤君。,1,4
2025-05-29,61,8,1,1,枝村　弘樹,15753,26,宮崎,123,Ａ２,逃,3.92,88.67,6,5,1,15,22.22,40.74,44.44,3,7,0,1,1,14,玉野,05/29,,,,,別府,05/18,予4,抜1,特7,,取手,05/04,予2,準2,決4,,自力。,1,1
2025-05-29,61,8,2,2,石坂　永伍,14321,38,岡山,93,Ａ１,両,3.92,87.44,6,3,1,17,22.22,33.33,37.04,0,1,6,2,3,1,玉野,05/29,,,,,奈良,05/11,予1,準4,特4,,高松,04/30,予2,準4,特4,,枝村君。,1,2
2025-05-29,61,8,3,3,齋藤　宗徳,14816,40,千葉,100,Ａ２,逃,3.92,84.88,3,5,3,15,11.54,30.77,42.31,2,3,3,0,4,6,玉野,05/29,,,,,高松,05/21,予5,般7,,,函館,05/14,予3,準6,特7,,自力。,3,1
2025-05-29,61,8,4,4,渡邉　高志,13616,47,栃木,84,Ａ１,追,3.93,84.70,6,1,2,18,22.22,25.93,33.33,0,1,6,0,0,0,玉野,05/29,,,,,福井,05/14,予4,準5,特4,,西武園,05/05,予5,般1,特7,,千葉勢へ。,3,3
2025-05-29,61,8,5,5,赤井　　学,13106,51,千葉,77,Ａ２,追,3.92,82.92,2,2,5,15,8.33,16.67,37.5,0,0,2,2,9,0,玉野,05/29,,,,,京王閣,05/04,予4,抜5,般2,,大宮,04/26,予3,抜4,般1,,齋藤君。,3,2
2025-05-29,61,8,6,6,守安　政雄,14408,47,岡山,94,Ａ２,追,3.92,82.52,2,3,3,15,8.7,21.74,34.78,0,0,4,1,0,0,玉野,05/29,,,,,岸和田,05/04,予7,般3,般6,,別府,04/25,予2,準7,特6,,石坂君。,1,3
2025-05-29,61,8,6,7,大越　啓介,14578,36,栃木,97,Ａ２,追,3.92,81.10,1,1,4,24,3.33,6.67,20,0,0,2,0,0,3,玉野,05/29,,,,,四日市,05/17,予5,般7,般3,,取手,05/04,予4,抜5,般6,,決めず。,2,1
2025-05-29,61,9,1,1,大西　貴晃,14890,32,大分,101,Ａ１,両,3.92,95.78,10,5,0,3,55.56,83.33,83.33,1,10,4,0,2,1,玉野,05/29,,,,,西武園,05/05,初2,準1,決1,,熊本,04/21,初1,準1,決2,,自力。,1,1
2025-05-29,61,9,2,2,稲吉　悠大,14262,38,福岡,92,Ａ１,追,3.92,95.10,12,8,5,4,41.38,68.97,86.21,0,0,15,5,12,1,玉野,05/29,,,,,大垣,05/20,初1,準1,決1,,武雄,05/05,初1,準3,決3,,大西君。,1,2
2025-05-29,61,9,3,3,高津　晃治,13883,45,岡山,87,Ａ１,追,3.92,94.40,9,6,3,8,34.62,57.69,69.23,0,1,10,4,4,0,玉野,05/29,,,,,高松,05/21,初4,準1,決1,,小倉,05/08,初6,準1,決5,,小川君。,3,2
2025-05-29,61,9,4,4,小川将二郎,15643,22,徳島,121,Ａ１,逃,3.92,92.77,6,6,9,9,20,40,70,3,7,2,0,7,9,玉野,05/29,,,,,高知,05/17,初6,準3,決5,,福井,05/02,初3,準2,決4,,自力。,3,1
2025-05-29,61,9,5,5,野崎　将史,15117,38,岡山,109,Ａ１,両,3.92,91.71,7,2,2,13,29.17,37.5,45.83,0,1,8,0,2,0,玉野,05/29,,,,,熊本,05/13,初7,準1,決4,,取手,05/04,,,,,高津さん。,3,3
2025-05-29,61,9,6,6,會澤　　龍,14984,35,宮城,105,Ａ１,両,3.92,91.26,3,8,7,9,11.11,40.74,66.67,0,0,7,4,18,0,玉野,05/29,,,,,伊東,05/17,初3,準1,決3,,大垣,05/08,初3,準3,決2,,九州勢へ。,1,3
2025-05-29,61,9,6,7,坂本将太郎,14862,32,栃木,101,Ａ１,追,3.92,91.13,8,1,2,6,47.06,52.94,64.71,0,0,8,1,4,0,玉野,05/29,,,,,川崎,05/05,,,,,平塚,04/07,初6,,,,１人で。,2,1
2025-05-29,85,1,1,1,古川　大輔,14780,40,広島,99,Ａ３,両,3.93,71.33,4,9,1,16,13.33,43.33,46.67,11,2,0,0,2,18,佐世保,05/28,予6,,,,立川,05/20,予6,般4,般1,,平塚,05/01,予4,抜5,般2,,自力。,1,1
2025-05-29,85,1,2,2,西郷　　剛,12532,56,兵庫,69,Ａ３,追,3.92,67.81,2,0,7,13,9.09,9.09,40.91,0,1,1,0,0,0,佐世保,05/28,予7,,,,松阪,05/20,予5,般3,般4,,弥彦,05/11,予7,般3,般3,,倉田君。,2,2
2025-05-29,85,1,3,3,渡邉　正人,14802,34,福島,100,Ａ３,逃,3.92,68.69,3,2,2,20,11.11,18.52,25.93,3,0,1,1,6,9,佐世保,05/28,予7,,,,立川,05/20,予2,準6,抜6,,弥彦,05/11,予7,般1,抜6,,自力自在。,3,1
2025-05-29,85,1,4,4,山崎　明寛,13415,50,千葉,81,Ａ３,追,3.85,68.17,0,3,1,20,0,12.5,16.67,0,0,1,2,0,0,佐世保,05/28,予7,,,,函館,05/14,予6,般5,般3,,川崎,05/05,予4,準2,決7,,渡邉君。,3,2
2025-05-29,85,1,5,5,丸山　勝也,13713,45,静岡,85,Ａ３,追,3.92,66.37,1,3,1,14,5.26,21.05,26.32,0,0,4,0,0,0,佐世保,05/28,予6,,,,高松,05/15,予6,般4,般1,,平塚,05/01,予6,般2,般4,,山崎さん。,3,3
2025-05-29,85,1,6,6,倉田　紘希,15452,24,三重,117,Ａ３,逃,3.92,63.00,0,0,0,6,0,0,0,0,0,0,0,0,0,佐世保,05/28,予7,,,,伊東,05/04,,,,,大垣,04/21,予6,般6,般5,,自力。,2,1
2025-05-29,85,1,6,7,龍門慎太郎,14550,40,岡山,96,Ａ３,追,3.92,67.94,1,4,5,23,3.03,15.15,30.3,0,1,3,1,4,2,佐世保,05/28,予6,,,,高知,05/17,予4,準6,抜4,,福井,05/08,予6,般4,般3,,古川さん。,1,2
2025-05-29,85,2,1,1,加藤　大輔,13897,45,大分,87,Ａ３,追,3.93,74.00,0,4,1,2,0,57.14,71.43,0,0,0,4,1,0,佐世保,05/28,予6,,,,立川,05/20,,,,,前橋,02/22,予2,,,,吉田君。,1,2
2025-05-29,85,2,2,2,菊池　崇訓,13678,48,栃木,85,Ａ３,追,3.92,68.83,1,1,7,16,4,8,36,0,0,1,1,9,0,佐世保,05/28,予6,,,,大垣,05/14,予4,般4,般3,,平塚,05/01,予6,般3,般2,,横田君。,3,2
2025-05-29,85,2,3,3,松本　琢也,14482,41,兵庫,95,Ａ３,両,3.92,69.38,0,0,5,8,0,0,38.46,0,0,0,0,1,0,佐世保,05/28,予6,,,,高松,05/15,予4,抜6,,,岐阜,05/08,予3,準3,決5,,切れ目から。,2,1
2025-05-29,85,2,4,4,土居　佑次,15286,27,高知,113,Ａ３,逃,3.92,68.22,3,3,5,16,11.11,22.22,40.74,5,0,1,0,3,6,佐世保,05/28,予7,,,,立川,05/20,予1,準7,抜3,,西武園,05/10,予5,抜3,抜7,,九州勢へ。,1,3
2025-05-29,85,2,5,5,吉田　勇気,15472,36,福岡,117,Ａ３,両,3.92,69.21,2,6,6,19,6.06,24.24,42.42,4,2,2,0,4,7,佐世保,05/28,予7,,,,立川,05/20,予3,準2,決4,,西武園,05/10,予7,般5,般5,,自力自在。,1,1
2025-05-29,85,2,6,6,椿　　佳友,12063,57,北海,64,Ａ３,追,3.92,62.88,0,1,1,39,0,2.44,4.88,0,0,1,0,0,0,佐世保,05/28,予7,,,,立川,05/20,予7,般5,般7,,函館,05/14,般7,般7,,,関東勢へ。,3,3
2025-05-29,85,2,6,7,横田　政直,14931,38,群馬,103,Ａ３,逃,3.92,71.27,6,4,5,11,23.08,38.46,57.69,7,3,0,0,5,9,佐世保,05/28,予6,,,,四日市,05/17,予1,準4,決7,,伊東,05/04,予3,準7,抜7,,自力。,3,1
2025-05-29,85,3,1,1,齋藤　　明,11766,58,北海,61,Ａ３,追,3.92,67.88,3,2,2,19,11.54,19.23,26.92,0,0,4,1,4,0,佐世保,05/28,予5,,,,函館,05/19,予5,般1,抜4,,小倉,05/01,予7,,,,関東勢へ。,1,3
2025-05-29,85,3,2,2,中川　博文（取消）,,57,福井,61,Ａ３,追,3.86,69.96,0,4,9,14,0,14.81,48.15,0,0,2,2,1,0,佐世保,05/28,予4,,,,松阪,05/20,予3,準4,決7,,福井,05/08,予3,準3,抜2,,流れを見て前々。,2,1
2025-05-29,85,3,3,3,水木　裕聡,14555,42,高知,96,Ａ３,追,3.92,67.67,3,1,2,21,11.11,14.81,22.22,0,1,3,0,4,2,佐世保,05/28,予4,,,,立川,05/20,予6,般1,抜5,,豊橋,05/05,予5,抜6,般1,,臨機応変に。,3,1
2025-05-29,85,3,4,4,高橋　由記,13927,45,群馬,88,Ａ３,追,3.92,70.83,1,4,5,14,4.17,20.83,41.67,0,0,3,2,0,0,佐世保,05/28,予5,,,,松阪,05/20,予3,準2,決5,,豊橋,05/05,予5,抜1,抜6,,小川君。,1,2
2025-05-29,85,3,5,5,高田　大輔,14693,46,徳島,88,Ａ３,追,3.83,69.34,1,6,5,17,3.45,24.14,41.38,0,1,2,4,5,0,佐世保,05/28,予5,,,,函館,05/19,予6,般4,般5,,豊橋,05/05,予5,抜5,般2,,単騎でやる。,4,1
2025-05-29,85,3,6,6,志村　正洋,13109,50,神奈,77,Ａ３,追,3.85,64.29,0,0,0,23,0,0,0,0,0,0,0,0,0,佐世保,05/28,予4,,,,立川,05/20,予6,般6,般6,,福井,05/08,,,,,東ラインから。,1,4
2025-05-29,85,3,6,7,小川　辰徳,14810,37,埼玉,100,Ａ３,両,3.92,71.45,1,3,1,7,8.33,33.33,41.67,3,0,1,0,1,5,佐世保,05/28,予5,,,,函館,05/19,予2,準7,般1,,四日市,05/11,,,,,自力。,1,1
2025-05-29,85,4,1,1,吉野　　猛,12893,51,愛知,74,Ａ３,追,3.92,68.00,2,1,8,9,10,15,55,0,0,2,1,0,0,佐世保,05/28,予5,,,,立川,05/20,予4,抜1,抜3,,函館,05/14,予7,般3,般7,,臨機応変に。,2,1
