date,venue_name,venue_id
20230703,大垣,44
20230703,弥彦,21
20230703,武雄,84
20230703,高知,74
20230704,弥彦,21
20230704,松戸,31
20230704,名古屋,42
20230704,青森,12
20230704,岸和田,56
20230704,高松,71
20230705,岸和田,56
20230705,弥彦,21
20230705,小田原,36
20230705,名古屋,42
20230705,向日町,54
20230705,松戸,31
20230706,松戸,31
20230706,向日町,54
20230706,富山,46
20230706,岸和田,56
20230706,小松島,73
20230706,武雄,84
20230706,小田原,36
20230706,大宮,25
20230706,名古屋,42
20230707,大垣,44
20230707,武雄,84
20230707,小田原,36
20230707,別府,86
20230707,大宮,25
20230707,小松島,73
20230707,静岡,38
20230707,富山,46
20230707,向日町,54
20230707,函館,11
20230708,小松島,73
20230708,函館,11
20230708,武雄,84
20230708,大垣,44
20230708,大宮,25
20230708,静岡,38
20230708,富山,46
20230708,別府,86
20230709,函館,11
20230709,小松島,73
20230709,大垣,44
20230709,立川,28
20230709,青森,12
20230709,静岡,38
20230709,別府,86
20230710,久留米,83
20230710,玉野,61
20230710,向日町,54
20230710,青森,12
20230710,立川,28
20230710,前橋,22
20230710,和歌山,55
20230711,久留米,83
20230711,立川,28
20230711,玉野,61
20230711,青森,12
20230711,和歌山,55
20230711,前橋,22
20230711,向日町,54
20230712,玉野,61
20230712,和歌山,55
20230712,向日町,54
20230712,久留米,83
20230712,小田原,36
20230712,前橋,22
20230712,武雄,84
20230712,富山,46
20230712,京王閣,27
20230713,小田原,36
20230713,富山,46
20230713,別府,86
20230713,京王閣,27
20230713,武雄,84
20230713,名古屋,42
20230714,小田原,36
20230714,武雄,84
20230714,名古屋,42
20230714,別府,86
20230714,静岡,38
20230714,富山,46
20230714,京王閣,27
20230715,名古屋,42
20230715,高松,71
20230715,佐世保,85
20230715,別府,86
20230715,静岡,38
20230715,函館,11
20230716,静岡,38
20230716,高知,74
20230716,函館,11
20230716,高松,71
20230716,佐世保,85
20230716,弥彦,21
20230717,小田原,36
20230717,弥彦,21
20230717,大宮,25
20230717,高松,71
20230717,函館,11
20230717,佐世保,85
20230717,高知,74
20230718,大宮,25
20230718,小田原,36
20230718,大垣,44
20230718,久留米,83
20230718,高知,74
20230718,伊東,37
20230718,弥彦,21
20230718,和歌山,55
20230719,和歌山,55
20230719,伊東,37
20230719,大垣,44
20230719,名古屋,42
20230719,青森,12
20230719,久留米,83
20230719,小田原,36
20230719,大宮,25
20230720,玉野,61
20230720,久留米,83
20230720,和歌山,55
20230720,青森,12
20230720,取手,23
20230720,伊東,37
20230720,大垣,44
20230720,名古屋,42
20230721,青森,12
20230721,平塚,35
20230721,立川,28
20230721,玉野,61
20230721,取手,23
20230721,函館,11
20230721,名古屋,42
20230722,函館,11
20230722,取手,23
20230722,立川,28
20230722,富山,46
20230722,玉野,61
20230722,福井,51
20230722,武雄,84
20230722,平塚,35
20230722,弥彦,21
20230722,高松,71
20230723,函館,11
20230723,高松,71
20230723,弥彦,21
20230723,平塚,35
20230723,小倉,81
20230723,立川,28
20230723,武雄,84
20230723,福井,51
20230723,富山,46
20230724,小倉,81
20230724,青森,12
20230724,富山,46
20230724,高松,71
20230724,福井,51
20230724,弥彦,21
20230724,武雄,84
20230725,青森,12
20230725,伊東,37
20230725,四日市,48
20230725,小倉,81
20230725,福井,51
20230725,小田原,36
20230726,青森,12
20230726,玉野,61
20230726,岸和田,56
20230726,四日市,48
20230726,宇都宮,24
20230726,伊東,37
20230726,小田原,36
20230727,松戸,31
20230727,佐世保,85
20230727,小田原,36
20230727,大宮,25
20230727,四日市,48
20230727,宇都宮,24
20230727,名古屋,42
20230727,岸和田,56
20230727,玉野,61
20230727,伊東,37
20230728,松戸,31
20230728,宇都宮,24
20230728,佐世保,85
20230728,大宮,25
20230728,名古屋,42
20230728,岸和田,56
20230728,玉野,61
20230728,前橋,22
20230729,大宮,25
20230729,名古屋,42
20230729,小倉,81
20230729,函館,11
20230729,高松,71
20230729,佐世保,85
20230729,前橋,22
20230729,松戸,31
20230730,函館,11
20230730,名古屋,42
20230730,青森,12
20230730,前橋,22
20230730,高松,71
20230730,小倉,81
20230731,福井,51
20230731,小倉,81
20230731,高松,71
20230731,函館,11
20230731,玉野,61
20230731,青森,12
20230731,小田原,36
20230801,弥彦,21
20230801,玉野,61
20230801,青森,12
20230801,武雄,84
20230801,奈良,53
20230801,福井,51
20230801,小田原,36
20230802,福井,51
20230802,小田原,36
20230802,奈良,53
20230802,岸和田,56
20230802,久留米,83
20230802,玉野,61
20230802,弥彦,21
20230802,武雄,84
20230802,いわき平,13
20230803,富山,46
20230803,奈良,53
20230803,岸和田,56
20230803,弥彦,21
20230803,いわき平,13
20230803,平塚,35
20230803,久留米,83
20230803,武雄,84
20230804,豊橋,45
20230804,富山,46
20230804,久留米,83
20230804,岸和田,56
20230804,平塚,35
20230804,高知,74
20230804,いわき平,13
20230805,前橋,22
20230805,高知,74
20230805,平塚,35
20230805,富山,46
20230805,小倉,81
20230805,豊橋,45
20230805,高松,71
20230806,富山,46
20230806,豊橋,45
20230806,高松,71
20230806,高知,74
20230806,立川,28
20230806,小倉,81
20230806,小田原,36
20230806,前橋,22
20230807,立川,28
20230807,大垣,44
20230807,小田原,36
20230807,高松,71
20230807,前橋,22
20230807,小倉,81
20230807,岸和田,56
20230807,青森,12
20230808,青森,12
20230808,玉野,61
20230808,立川,28
20230808,岸和田,56
20230808,大垣,44
20230808,小田原,36
20230809,佐世保,85
20230809,松戸,31
20230809,岸和田,56
20230809,宇都宮,24
20230809,大垣,44
20230809,青森,12
20230809,玉野,61
20230810,宇都宮,24
20230810,松戸,31
20230810,和歌山,55
20230810,玉野,61
20230810,佐世保,85
20230810,京王閣,27
20230811,武雄,84
20230811,和歌山,55
20230811,富山,46
20230811,佐世保,85
20230811,宇都宮,24
20230811,松戸,31
20230811,京王閣,27
20230812,青森,12
20230812,和歌山,55
20230812,武雄,84
20230812,佐世保,85
20230812,富山,46
20230812,豊橋,45
20230812,静岡,38
20230812,函館,11
20230812,京王閣,27
20230813,豊橋,45
20230813,富山,46
20230813,静岡,38
20230813,和歌山,55
20230813,京王閣,27
20230813,武雄,84
20230813,函館,11
20230813,青森,12
20230814,豊橋,45
20230814,青森,12
20230814,静岡,38
20230814,小田原,36
20230814,函館,11
20230815,小田原,36
20230815,小倉,81
20230815,奈良,53
20230815,宇都宮,24
20230815,別府,86
20230815,西武園,26
20230816,西武園,26
20230816,小田原,36
20230816,別府,86
20230816,高知,74
20230816,宇都宮,24
20230816,奈良,53
20230816,小倉,81
20230817,別府,86
20230817,高知,74
20230817,西武園,26
20230817,宇都宮,24
20230817,奈良,53
20230817,小倉,81
20230818,前橋,22
20230818,伊東,37
20230818,豊橋,45
20230818,高知,74
20230818,西武園,26
20230818,奈良,53
20230818,佐世保,85
20230819,前橋,22
20230819,佐世保,85
20230819,伊東,37
20230819,豊橋,45
20230819,西武園,26
20230819,青森,12
20230820,前橋,22
20230820,豊橋,45
20230820,佐世保,85
20230820,青森,12
20230820,西武園,26
20230820,伊東,37
20230821,小松島,73
20230821,玉野,61
20230821,青森,12
20230821,宇都宮,24
20230821,向日町,54
20230821,福井,51
20230821,久留米,83
20230822,向日町,54
20230822,久留米,83
20230822,玉野,61
20230822,宇都宮,24
20230822,福井,51
20230822,小松島,73
20230823,久留米,83
20230823,大垣,44
20230823,玉野,61
20230823,函館,11
20230823,小松島,73
20230823,福井,51
20230823,向日町,54
20230823,宇都宮,24
20230824,奈良,53
20230824,大宮,25
20230824,小倉,81
20230824,豊橋,45
20230824,大垣,44
20230824,函館,11
20230825,函館,11
20230825,静岡,38
20230825,奈良,53
20230825,富山,46
20230825,岸和田,56
20230825,小倉,81
20230825,大垣,44
20230825,豊橋,45
20230825,弥彦,21
20230825,大宮,25
20230826,弥彦,21
20230826,富山,46
20230826,松戸,31
20230826,静岡,38
20230826,豊橋,45
20230826,大宮,25
20230826,青森,12
20230826,小倉,81
20230826,奈良,53
20230826,岸和田,56
20230827,富山,46
20230827,岸和田,56
20230827,静岡,38
20230827,弥彦,21
20230827,青森,12
20230827,松戸,31
20230827,宇都宮,24
20230827,高松,71
20230828,松戸,31
20230828,高知,74
20230828,高松,71
20230828,青森,12
20230828,前橋,22
20230828,宇都宮,24
20230829,前橋,22
20230829,高知,74
20230829,高松,71
20230829,宇都宮,24
20230829,別府,86
20230829,松戸,31
20230830,伊東,37
20230830,大垣,44
20230830,前橋,22
20230830,佐世保,85
20230830,高知,74
20230830,函館,11
20230830,別府,86
20230831,別府,86
20230831,函館,11
20230831,伊東,37
20230831,大垣,44
20230831,富山,46
20230831,向日町,54
20230831,取手,23
20230831,佐世保,85
20230901,函館,11
20230901,伊東,37
20230901,取手,23
20230901,向日町,54
20230901,富山,46
20230901,佐世保,85
20230901,大垣,44
20230901,青森,12
20230902,取手,23
20230902,京王閣,27
20230902,青森,12
20230902,久留米,83
20230902,向日町,54
20230902,富山,46
20230903,京王閣,27
20230903,別府,86
20230903,久留米,83
20230903,向日町,54
20230903,青森,12
20230903,弥彦,21
20230904,京王閣,27
20230904,別府,86
20230904,久留米,83
20230904,和歌山,55
20230904,平塚,35
20230904,弥彦,21
20230905,平塚,35
20230905,伊東,37
20230905,小松島,73
20230905,四日市,48
20230905,和歌山,55
20230905,弥彦,21
20230905,函館,11
20230905,別府,86
20230906,函館,11
20230906,伊東,37
20230906,松阪,47
20230906,和歌山,55
20230906,平塚,35
20230906,小松島,73
20230906,四日市,48
20230907,函館,11
20230907,小松島,73
20230907,伊東,37
20230907,松阪,47
20230907,四日市,48
20230907,立川,28
20230907,豊橋,45
20230907,玉野,61
20230908,豊橋,45
20230908,高知,74
20230908,松阪,47
20230908,松戸,31
20230908,立川,28
20230908,玉野,61
20230908,佐世保,85
20230908,高松,71
20230909,佐世保,85
20230909,高松,71
20230909,豊橋,45
20230909,松戸,31
20230909,立川,28
20230909,玉野,61
20230909,高知,74
20230910,高知,74
20230910,静岡,38
20230910,高松,71
20230910,佐世保,85
20230910,立川,28
20230910,いわき平,13
20230910,松戸,31
20230910,向日町,54
20230911,静岡,38
20230911,四日市,48
20230911,いわき平,13
20230911,向日町,54
20230911,函館,11
20230912,函館,11
20230912,四日市,48
20230912,静岡,38
20230912,宇都宮,24
20230912,向日町,54
20230912,いわき平,13
20230913,四日市,48
20230913,豊橋,45
20230913,別府,86
20230913,宇都宮,24
20230913,函館,11
20230914,平塚,35
20230914,奈良,53
20230914,豊橋,45
20230914,宇都宮,24
20230914,別府,86
20230915,豊橋,45
20230915,平塚,35
20230915,大宮,25
20230915,別府,86
20230915,久留米,83
20230915,青森,12
20230915,奈良,53
20230916,奈良,53
20230916,弥彦,21
20230916,久留米,83
20230916,前橋,22
20230916,大宮,25
20230916,平塚,35
20230916,青森,12
20230917,伊東,37
20230917,高知,74
20230917,大宮,25
20230917,久留米,83
20230917,青森,12
20230917,前橋,22
20230917,弥彦,21
20230918,伊東,37
20230918,前橋,22
20230918,弥彦,21
20230918,高松,71
20230918,高知,74
20230918,青森,12
20230918,いわき平,13
20230919,向日町,54
20230919,いわき平,13
20230919,高知,74
20230919,高松,71
20230919,別府,86
20230919,伊東,37
20230919,小田原,36
20230920,小田原,36
20230920,向日町,54
20230920,大垣,44
20230920,高松,71
20230920,別府,86
20230920,武雄,84
20230920,いわき平,13
20230920,豊橋,45
20230921,向日町,54
20230921,弥彦,21
20230921,小田原,36
20230921,武雄,84
20230921,福井,51
20230921,豊橋,45
20230921,別府,86
20230921,大垣,44
20230922,静岡,38
20230922,福井,51
20230922,弥彦,21
20230922,豊橋,45
20230922,大垣,44
20230922,武雄,84
20230923,佐世保,85
20230923,高松,71
20230923,玉野,61
20230923,静岡,38
20230923,弥彦,21
20230923,福井,51
20230923,宇都宮,24
20230923,青森,12
20230923,松阪,47
20230924,静岡,38
20230924,佐世保,85
20230924,高松,71
20230924,青森,12
20230924,松戸,31
20230924,玉野,61
20230924,宇都宮,24
20230924,松阪,47
20230925,松阪,47
20230925,松戸,31
20230925,玉野,61
20230925,高松,71
20230925,青森,12
20230925,宇都宮,24
20230925,佐世保,85
20230925,大宮,25
20230925,取手,23
20230926,松戸,31
20230926,大宮,25
20230926,久留米,83
20230926,松阪,47
20230926,奈良,53
20230926,函館,11
20230926,取手,23
20230927,平塚,35
20230927,函館,11
20230927,取手,23
20230927,大宮,25
20230927,奈良,53
20230927,久留米,83
20230928,弥彦,21
20230928,函館,11
20230928,武雄,84
20230928,久留米,83
20230928,奈良,53
20230928,豊橋,45
20230928,高知,74
20230928,平塚,35
20230929,京王閣,27
20230929,豊橋,45
20230929,青森,12
20230929,大垣,44
20230929,小松島,73
20230929,弥彦,21
20230929,和歌山,55
20230929,平塚,35
20230929,武雄,84
20230929,高知,74
20230930,弥彦,21
20230930,和歌山,55
20230930,豊橋,45
20230930,京王閣,27
20230930,高知,74
20230930,大垣,44
20230930,高松,71
20230930,青森,12
20230930,武雄,84
20230930,小松島,73
20231001,京王閣,27
20231001,小松島,73
20231001,大垣,44
20231001,高松,71
20231001,豊橋,45
20231001,青森,12
20231001,和歌山,55
20231002,別府,86
20231002,宇都宮,24
20231002,高松,71
20231002,松戸,31
20231002,福井,51
20231003,松戸,31
20231003,大宮,25
20231003,宇都宮,24
20231003,武雄,84
20231003,福井,51
20231003,別府,86
20231004,大宮,25
20231004,松戸,31
20231004,武雄,84
20231004,宇都宮,24
20231004,別府,86
20231004,福井,51
20231005,武雄,84
20231005,玉野,61
20231005,松阪,47
20231005,高知,74
20231005,大宮,25
20231005,和歌山,55
20231005,静岡,38
20231006,和歌山,55
20231006,静岡,38
20231006,久留米,83
20231006,玉野,61
20231006,松阪,47
20231006,高知,74
20231006,弥彦,21
20231007,久留米,83
20231007,弥彦,21
20231007,松阪,47
20231007,和歌山,55
20231007,静岡,38
20231007,玉野,61
20231007,高知,74
20231007,川崎,34
20231008,川崎,34
20231008,青森,12
20231008,久留米,83
20231008,前橋,22
20231008,豊橋,45
20231008,向日町,54
20231008,弥彦,21
20231009,和歌山,55
20231009,豊橋,45
20231009,青森,12
20231009,川崎,34
20231009,久留米,83
20231009,前橋,22
20231009,向日町,54
20231010,奈良,53
20231010,和歌山,55
20231010,前橋,22
20231010,西武園,26
20231010,豊橋,45
20231010,武雄,84
20231010,向日町,54
20231010,富山,46
20231010,青森,12
20231011,奈良,53
20231011,和歌山,55
20231011,西武園,26
20231011,京王閣,27
20231011,武雄,84
20231011,小松島,73
20231011,富山,46
20231012,京王閣,27
20231012,奈良,53
20231012,小松島,73
20231012,青森,12
20231012,小田原,36
20231012,西武園,26
20231012,武雄,84
20231012,富山,46
20231013,京王閣,27
20231013,小田原,36
20231013,青森,12
20231013,小松島,73
20231013,佐世保,85
20231014,小田原,36
20231014,前橋,22
20231014,佐世保,85
20231014,和歌山,55
20231014,松阪,47
20231014,青森,12
20231015,松阪,47
20231015,富山,46
20231015,小田原,36
20231015,前橋,22
20231015,武雄,84
20231015,大宮,25
20231015,和歌山,55
20231015,玉野,61
20231015,佐世保,85
20231016,松阪,47
20231016,富山,46
20231016,高松,71
20231016,和歌山,55
20231016,玉野,61
20231016,前橋,22
20231016,大宮,25
20231016,武雄,84
20231016,取手,23
20231017,高知,74
20231017,小倉,81
20231017,武雄,84
20231017,高松,71
20231017,富山,46
20231017,川崎,34
20231017,玉野,61
20231017,取手,23
20231017,大宮,25
20231018,高松,71
20231018,高知,74
20231018,小倉,81
20231018,別府,86
20231018,取手,23
20231018,川崎,34
20231019,別府,86
20231019,川崎,34
20231019,弥彦,21
20231019,松阪,47
20231019,高知,74
20231019,小倉,81
20231020,平塚,35
20231020,松戸,31
20231020,宇都宮,24
20231020,福井,51
20231020,向日町,54
20231020,松阪,47
20231020,弥彦,21
20231020,青森,12
20231020,別府,86
20231020,静岡,38
20231021,宇都宮,24
20231021,弥彦,21
20231021,松戸,31
20231021,平塚,35
20231021,青森,12
20231021,松阪,47
20231021,福井,51
20231021,向日町,54
20231021,静岡,38
20231022,向日町,54
20231022,青森,12
20231022,福井,51
20231022,平塚,35
20231022,静岡,38
20231022,弥彦,21
20231022,宇都宮,24
20231022,松戸,31
20231023,松阪,47
20231023,前橋,22
20231023,久留米,83
20231023,大宮,25
20231023,函館,11
20231023,和歌山,55
20231024,大宮,25
20231024,松阪,47
20231024,和歌山,55
20231024,前橋,22
20231024,久留米,83
20231024,函館,11
20231025,函館,11
20231025,松阪,47
20231025,和歌山,55
20231025,久留米,83
20231025,別府,86
20231025,大宮,25
20231025,前橋,22
20231025,松戸,31
20231026,別府,86
20231026,武雄,84
20231026,小松島,73
20231026,川崎,34
20231026,玉野,61
20231026,松戸,31
20231027,松戸,31
20231027,玉野,61
20231027,小松島,73
20231027,別府,86
20231027,川崎,34
20231027,武雄,84
20231027,向日町,54
20231028,小松島,73
20231028,向日町,54
20231028,玉野,61
20231028,武雄,84
20231028,京王閣,27
20231028,川崎,34
20231028,青森,12
20231029,向日町,54
20231029,青森,12
20231029,豊橋,45
20231029,大垣,44
20231029,久留米,83
20231029,京王閣,27
20231030,大垣,44
20231030,豊橋,45
20231030,久留米,83
20231030,伊東,37
20231030,高松,71
20231030,京王閣,27
20231030,青森,12
20231031,伊東,37
20231031,豊橋,45
20231031,久留米,83
20231031,京王閣,27
20231031,高松,71
20231031,大垣,44
20231101,高松,71
20231101,松阪,47
20231101,奈良,53
20231101,前橋,22
20231101,富山,46
20231101,小倉,81
20231101,伊東,37
20231102,小倉,81
20231102,取手,23
20231102,玉野,61
20231102,奈良,53
20231102,前橋,22
20231102,松阪,47
20231102,福井,51
20231102,富山,46
20231103,富山,46
20231103,取手,23
20231103,向日町,54
20231103,玉野,61
20231103,小倉,81
20231103,青森,12
20231103,奈良,53
20231103,福井,51
20231103,前橋,22
20231103,松阪,47
20231103,静岡,38
20231104,福井,51
20231104,大宮,25
20231104,大垣,44
20231104,静岡,38
20231104,向日町,54
20231104,青森,12
20231104,玉野,61
20231104,いわき平,13
20231104,取手,23
20231105,青森,12
20231105,玉野,61
20231105,いわき平,13
20231105,大垣,44
20231105,大宮,25
20231105,向日町,54
20231105,静岡,38
20231106,大宮,25
20231106,豊橋,45
20231106,小松島,73
20231106,いわき平,13
20231106,別府,86
20231106,平塚,35
20231106,大垣,44
20231107,豊橋,45
20231107,前橋,22
20231107,平塚,35
20231107,小松島,73
20231107,別府,86
20231107,佐世保,85
20231108,別府,86
20231108,佐世保,85
20231108,松戸,31
20231108,豊橋,45
20231108,奈良,53
20231108,平塚,35
20231108,小松島,73
20231108,前橋,22
20231109,佐世保,85
20231109,高松,71
20231109,四日市,48
20231109,松戸,31
20231109,前橋,22
20231109,取手,23
20231109,奈良,53
20231110,四日市,48
20231110,奈良,53
20231110,岸和田,56
20231110,高松,71
20231110,松戸,31
20231110,取手,23
20231110,京王閣,27
20231111,京王閣,27
20231111,取手,23
20231111,小倉,81
20231111,岸和田,56
20231111,四日市,48
20231111,玉野,61
20231111,高松,71
20231111,川崎,34
20231112,岸和田,56
20231112,玉野,61
20231112,川崎,34
20231112,別府,86
20231112,四日市,48
20231112,京王閣,27
20231112,小倉,81
20231113,川崎,34
20231113,豊橋,45
20231113,別府,86
20231113,福井,51
20231113,いわき平,13
20231113,玉野,61
20231113,弥彦,21
20231113,小倉,81
20231114,高知,74
20231114,いわき平,13
20231114,岸和田,56
20231114,福井,51
20231114,弥彦,21
20231114,別府,86
20231114,平塚,35
20231114,静岡,38
20231114,豊橋,45
20231115,弥彦,21
20231115,高知,74
20231115,福井,51
20231115,静岡,38
20231115,岸和田,56
20231115,平塚,35
20231115,豊橋,45
20231115,いわき平,13
20231116,高知,74
20231116,静岡,38
20231116,奈良,53
20231116,岸和田,56
20231116,大垣,44
20231116,平塚,35
20231117,松阪,47
20231117,奈良,53
20231117,大垣,44
20231117,小松島,73
20231117,前橋,22
20231117,西武園,26
20231118,前橋,22
20231118,川崎,34
20231118,大垣,44
20231118,奈良,53
20231118,小松島,73
20231118,玉野,61
20231118,松阪,47
20231118,西武園,26
20231119,前橋,22
20231119,別府,86
20231119,玉野,61
20231119,川崎,34
20231119,小松島,73
20231119,大垣,44
20231119,松阪,47
20231119,西武園,26
20231120,伊東,37
20231120,玉野,61
20231120,豊橋,45
20231120,別府,86
20231120,川崎,34
20231121,豊橋,45
20231121,別府,86
20231121,松戸,31
20231121,伊東,37
20231121,小倉,81
20231121,高知,74
20231122,伊東,37
20231122,豊橋,45
20231122,高知,74
20231122,松阪,47
20231122,松戸,31
20231122,小倉,81
20231123,松阪,47
20231123,松戸,31
20231123,前橋,22
20231123,高松,71
20231123,大垣,44
20231123,高知,74
20231123,小倉,81
20231124,いわき平,13
20231124,高松,71
20231124,小倉,81
20231124,前橋,22
20231124,松阪,47
20231124,川崎,34
20231124,佐世保,85
20231124,大垣,44
20231124,西武園,26
20231125,大垣,44
20231125,川崎,34
20231125,佐世保,85
20231125,西武園,26
20231125,小倉,81
20231125,いわき平,13
20231125,高松,71
20231125,前橋,22
20231126,川崎,34
20231126,松阪,47
20231126,京王閣,27
20231126,西武園,26
20231126,小倉,81
20231126,佐世保,85
20231126,いわき平,13
20231127,京王閣,27
20231127,豊橋,45
20231127,別府,86
20231127,松阪,47
20231127,玉野,61
20231128,別府,86
20231128,和歌山,55
20231128,豊橋,45
20231128,京王閣,27
20231128,玉野,61
20231128,松阪,47
20231128,福井,51
20231129,別府,86
20231129,取手,23
20231129,川崎,34
20231129,豊橋,45
20231129,四日市,48
20231129,玉野,61
20231129,小倉,81
20231129,福井,51
20231129,和歌山,55
20231129,久留米,83
20231130,小倉,81
20231130,取手,23
20231130,久留米,83
20231130,福井,51
20231130,和歌山,55
20231130,高知,74
20231130,四日市,48
20231130,川崎,34
20231201,取手,23
20231201,川崎,34
20231201,松阪,47
20231201,高知,74
20231201,四日市,48
20231201,久留米,83
20231201,小倉,81
20231202,松阪,47
20231202,京王閣,27
20231202,大宮,25
20231202,岸和田,56
20231202,伊東,37
20231202,高知,74
20231202,高松,71
20231203,岸和田,56
20231203,伊東,37
20231203,松阪,47
20231203,京王閣,27
20231203,大宮,25
20231203,高松,71
20231204,伊東,37
20231204,豊橋,45
20231204,高松,71
20231204,奈良,53
20231204,京王閣,27
20231204,大宮,25
20231204,岸和田,56
20231204,玉野,61
20231205,豊橋,45
20231205,奈良,53
20231205,伊東,37
20231205,大垣,44
20231205,玉野,61
20231205,小倉,81
20231206,川崎,34
20231206,大垣,44
20231206,豊橋,45
20231206,奈良,53
20231206,小倉,81
20231206,玉野,61
20231207,高知,74
20231207,小倉,81
20231207,別府,86
20231207,大垣,44
20231207,取手,23
20231207,川崎,34
20231208,岸和田,56
20231208,高知,74
20231208,川崎,34
20231208,松阪,47
20231208,取手,23
20231208,別府,86
20231208,西武園,26
20231209,松阪,47
20231209,岸和田,56
20231209,高知,74
20231209,取手,23
20231209,別府,86
20231209,立川,28
20231209,西武園,26
20231210,立川,28
20231210,松阪,47
20231210,平塚,35
20231210,高松,71
20231210,別府,86
20231210,西武園,26
20231210,松山,75
20231210,岸和田,56
20231210,和歌山,55
20231211,和歌山,55
20231211,高松,71
20231211,立川,28
20231211,松山,75
20231211,伊東,37
20231211,平塚,35
20231211,久留米,83
20231211,玉野,61
20231211,大垣,44
20231212,久留米,83
20231212,大垣,44
20231212,高松,71
20231212,松山,75
20231212,和歌山,55
20231212,平塚,35
20231212,玉野,61
20231212,伊東,37
20231213,伊東,37
20231213,玉野,61
20231213,川崎,34
20231213,高知,74
20231213,大垣,44
20231213,久留米,83
20231214,豊橋,45
20231214,別府,86
20231214,川崎,34
20231214,向日町,54
20231214,高知,74
20231214,いわき平,13
20231214,佐世保,85
20231215,別府,86
20231215,向日町,54
20231215,高知,74
20231215,いわき平,13
20231215,佐世保,85
20231215,京王閣,27
20231215,豊橋,45
20231215,川崎,34
20231216,豊橋,45
20231216,京王閣,27
20231216,別府,86
20231216,佐世保,85
20231216,松山,75
20231216,西武園,26
20231216,向日町,54
20231216,いわき平,13
20231217,西武園,26
20231217,小松島,73
20231217,佐世保,85
20231217,平塚,35
20231217,京王閣,27
20231217,松山,75
20231218,松山,75
20231218,平塚,35
20231218,小松島,73
20231218,静岡,38
20231218,西武園,26
20231218,奈良,53
20231219,久留米,83
20231219,平塚,35
20231219,小松島,73
20231219,奈良,53
20231219,静岡,38
20231219,別府,86
20231220,松阪,47
20231220,久留米,83
20231220,奈良,53
20231220,前橋,22
20231220,静岡,38
20231220,別府,86
20231220,豊橋,45
20231221,小倉,81
20231221,川崎,34
20231221,松阪,47
20231221,玉野,61
20231221,豊橋,45
20231221,前橋,22
20231221,久留米,83
20231221,別府,86
20231222,豊橋,45
20231222,前橋,22
20231222,松阪,47
20231222,玉野,61
20231222,小倉,81
20231222,取手,23
20231222,川崎,34
20231223,玉野,61
20231223,宇都宮,24
20231223,西武園,26
20231223,小倉,81
20231223,川崎,34
20231223,大垣,44
20231223,奈良,53
20231223,佐世保,85
20231223,取手,23
20231224,久留米,83
20231224,佐世保,85
20231224,取手,23
20231224,宇都宮,24
20231224,四日市,48
20231224,大垣,44
20231224,西武園,26
20231224,玉野,61
20231224,奈良,53
20231225,久留米,83
20231225,四日市,48
20231225,奈良,53
20231225,宇都宮,24
20231225,大垣,44
20231225,佐世保,85
20231225,西武園,26
20231225,高松,71
20231225,小松島,73
20231226,川崎,34
20231226,松山,75
20231226,四日市,48
20231226,久留米,83
20231226,高松,71
20231226,小松島,73
20231226,松戸,31
20231227,川崎,34
20231227,松戸,31
20231227,小松島,73
20231227,高松,71
20231227,松山,75
20231228,松戸,31
20231228,別府,86
20231228,川崎,34
20231228,立川,28
20231228,松山,75
20231228,松阪,47
20231229,立川,28
20231229,別府,86
20231229,いわき平,13
20231229,向日町,54
20231229,小倉,81
20231229,松阪,47
20231230,立川,28
20231230,いわき平,13
20231230,小倉,81
20231230,別府,86
20231230,向日町,54
20231230,松阪,47
20231231,いわき平,13
20231231,久留米,83
20231231,岸和田,56
20231231,向日町,54
20231231,小松島,73
20231231,大垣,44
20231231,小倉,81
20240101,岸和田,56
20240101,大垣,44
20240101,宇都宮,24
20240101,静岡,38
20240101,京王閣,27
20240101,佐世保,85
20240101,小松島,73
20240101,松阪,47
20240101,久留米,83
20240101,平塚,35
20240102,久留米,83
20240102,小松島,73
20240102,静岡,38
20240102,京王閣,27
20240102,平塚,35
20240102,宇都宮,24
20240102,大垣,44
20240102,岸和田,56
20240102,佐世保,85
20240102,松阪,47
20240103,豊橋,45
20240103,佐世保,85
20240103,宇都宮,24
20240103,静岡,38
20240103,岸和田,56
20240103,松阪,47
20240103,平塚,35
20240103,別府,86
20240103,京王閣,27
20240103,高知,74
20240104,小倉,81
20240104,高知,74
20240104,玉野,61
20240104,豊橋,45
20240104,別府,86
20240104,平塚,35
20240105,高知,74
20240105,豊橋,45
20240105,玉野,61
20240105,小倉,81
20240105,大宮,25
20240105,別府,86
20240106,伊東,37
20240106,高松,71
20240106,玉野,61
20240106,小倉,81
20240106,大宮,25
20240107,大宮,25
20240107,松阪,47
20240107,岸和田,56
20240107,大垣,44
20240107,高松,71
20240107,松戸,31
20240107,伊東,37
20240108,松山,75
20240108,高松,71
20240108,松戸,31
20240108,松阪,47
20240108,岸和田,56
20240108,大宮,25
20240108,伊東,37
20240108,大垣,44
20240109,大垣,44
20240109,別府,86
20240109,松山,75
20240109,松阪,47
20240109,岸和田,56
20240109,松戸,31
20240110,玉野,61
20240110,松山,75
20240110,久留米,83
20240110,別府,86
20240110,小田原,36
20240111,小田原,36
20240111,四日市,48
20240111,玉野,61
20240111,和歌山,55
20240111,別府,86
20240111,久留米,83
20240112,静岡,38
20240112,玉野,61
20240112,久留米,83
20240112,取手,23
20240112,小田原,36
20240112,和歌山,55
20240112,四日市,48
